order_id,customer_id,order_date,category,order_value_zar,points_redeemed,order_status,checkout_error
O0009089,C007590,2026-05-21,Beauty,622.45,0,Returned,
O0009090,C000927,2026-04-23,Grocery,237.62,1526,Delivered,
O0009091,C005877,2026-07-02,Fashion,2099.37,0,Returned,
O0009092,C005853,2026-04-08,Beauty,910.46,0,Delivered,
O0009093,C005513,2026-01-09,Home,647.31,0,Delivered,
O0009094,C002015,2026-05-10,Beauty,3098.37,0,Returned,
O0009095,C004524,2026-07-10,Home,1188.70,1850,Delivered,
O0009096,C004535,2026-04-18,Home,2087.76,0,Returned,
O0009097,C009874,2026-03-25,Grocery,2388.46,0,Delivered,
O0009098,C004352,2026-03-25,Fashion,443.50,0,Delivered,
O0009099,C005573,2026-02-18,Electronics,2351.08,0,Delivered,
O0009100,C007395,2026-03-11,Fashion,3500.30,0,Returned,
O0009101,C004255,2026-04-07,Beauty,516.05,1284,Delivered,
O0009102,C000197,2026-06-12,Electronics,1932.97,0,Returned,
O0009103,C010454,2026-03-05,Electronics,1044.61,0,Delivered,
O0009104,C008458,2026-03-26,Fashion,1627.14,0,Delivered,
O0009105,C000074,2026-05-06,Grocery,1776.56,1258,Delivered,
O0009106,C008926,2026-07-12,Home,758.44,350,Delivered,
O0009107,C009700,2026-01-08,Grocery,1849.97,0,Delivered,
O0009108,C002203,2026-06-05,Grocery,1922.67,0,Delivered,
O0009109,C004036,2026-07-17,Electronics,2822.06,1049,Delivered,
O0009110,C003295,2026-02-22,Beauty,1935.56,0,Delivered,
O0009111,C003310,2026-05-15,Grocery,3593.20,1621,Delivered,
O0009112,C003117,2026-07-26,Home,3189.14,0,Delivered,
O0009113,C005067,2026-07-24,Fashion,403.16,0,Delivered,
O0009114,C003107,2026-05-12,Grocery,3136.89,0,Delivered,
O0009115,C004640,2026-05-24,Home,3340.93,0,Returned,
O0009116,C011878,2026-01-04,Home,4271.28,0,Delivered,
O0009117,C003526,2026-01-10,Fashion,3103.36,0,Delivered,
O0009118,C006897,2026-04-20,Grocery,3762.58,0,Delivered,
O0009119,C007571,2026-07-06,Grocery,357.45,0,Delivered,
O0009120,C000851,2026-07-22,Home,241.36,0,Delivered,
O0009121,C011911,2026-02-13,Electronics,749.79,0,Delivered,
O0009122,C007000,2026-01-07,Fashion,4253.14,0,Delivered,
O0009123,C003268,2026-04-04,Grocery,1625.68,0,Delivered,
O0009124,C007707,2026-07-25,Beauty,4028.86,0,Returned,
O0009125,C001748,2026-04-23,Beauty,4093.42,0,Returned,
O0009126,C004865,2026-03-09,Electronics,3813.85,0,Delivered,
O0009127,C007092,2026-07-26,Grocery,560.23,0,Delivered,
O0009128,C005976,2026-03-23,Home,1429.37,0,Delivered,
O0009129,C009513,2026-04-02,Grocery,4092.40,0,Delivered,
O0009130,C000152,2026-04-02,Fashion,3614.50,0,Delivered,
O0009131,C011099,2026-04-03,Home,2239.14,0,Returned,
O0009132,C011169,2026-05-24,Grocery,2924.43,0,Returned,
O0009133,C009997,2026-01-17,Electronics,1069.77,0,Delivered,
O0009134,C000513,2026-01-22,Beauty,1156.60,0,Delivered,
O0009135,C009999,2026-02-01,Electronics,4370.39,0,Returned,
O0009136,C011044,2026-04-22,Fashion,3351.66,0,Delivered,
O0009137,C006479,2026-04-06,Grocery,1390.95,0,Delivered,
O0009138,C008036,2026-01-11,Beauty,2183.08,0,Delivered,
O0009139,C001556,2026-02-22,Grocery,2194.84,1271,Delivered,
O0009140,C008608,2026-01-18,Beauty,2548.47,0,Delivered,
O0009141,C007499,2026-04-23,Home,766.36,0,Delivered,
O0009142,C000295,2026-04-13,Home,2804.06,1812,Failed,loyalty_redemption_timeout
O0009143,C002291,2026-06-17,Beauty,1317.64,0,Delivered,
O0009144,C000489,2026-01-03,Beauty,3446.85,331,Failed,loyalty_redemption_timeout
O0009145,C008126,2026-04-23,Beauty,2877.52,0,Delivered,
O0009146,C004163,2026-06-10,Grocery,2335.62,0,Delivered,
O0009147,C001541,2026-05-14,Electronics,3113.35,1331,Delivered,
O0009148,C008784,2026-05-02,Beauty,2059.33,1126,Delivered,
O0009149,C011371,2026-04-10,Home,1145.94,0,Delivered,
O0009150,C004665,2026-03-08,Home,3508.08,0,Delivered,
O0009151,C011641,2026-06-27,Electronics,3614.95,0,Delivered,
O0009152,C011064,2026-05-23,Fashion,3076.86,0,Delivered,
O0009153,C002477,2026-02-16,Grocery,1416.01,0,Returned,
O0009154,C005432,2026-05-03,Grocery,668.71,0,Delivered,
O0009155,C009943,2026-04-02,Grocery,305.95,0,Delivered,
O0009156,C002816,2026-04-03,Grocery,1309.91,0,Returned,
O0009157,C001518,2026-07-04,Home,3267.07,0,Delivered,
O0009158,C011434,2026-03-20,Fashion,3722.87,0,Delivered,
O0009159,C001186,2026-02-17,Beauty,2351.44,1560,Delivered,
O0009160,C006262,2026-02-22,Fashion,3459.09,0,Returned,
O0009161,C001982,2026-01-08,Fashion,1007.35,0,Returned,
O0009162,C004767,2026-03-18,Fashion,2369.15,0,Delivered,
O0009163,C003825,2026-01-23,Electronics,1013.21,1028,Delivered,
O0009164,C004534,2026-03-18,Electronics,3371.80,1330,Delivered,
O0009165,C001583,2026-05-23,Home,1813.84,0,Returned,
O0009166,C001997,2026-03-02,Home,2992.12,0,Delivered,
O0009167,C001437,2026-05-27,Beauty,2658.15,0,Delivered,
O0009168,C003601,2026-04-06,Fashion,3474.40,0,Delivered,
O0009169,C009448,2026-06-17,Grocery,603.06,0,Delivered,
O0009170,C000975,2026-05-15,Grocery,1417.89,0,Delivered,
O0009171,C007233,2026-03-25,Beauty,883.88,0,Delivered,
O0009172,C008880,2026-04-03,Beauty,1504.02,0,Delivered,
O0009173,C006143,2026-07-20,Home,1640.35,0,Returned,
O0009174,C011218,2026-06-14,Grocery,1859.11,0,Delivered,
O0009175,C000476,2026-04-16,Grocery,4328.65,1795,Delivered,
O0009176,C006817,2026-03-10,Home,585.47,0,Delivered,
O0009177,C010428,2026-01-09,Fashion,3116.08,1823,Delivered,
O0009178,C005609,2026-07-26,Beauty,1786.07,0,Delivered,
O0009179,C000430,2026-06-15,Grocery,1020.42,0,Delivered,
O0009180,C004716,2026-06-22,Electronics,983.02,0,Delivered,
O0009181,C010589,2026-05-25,Home,1471.94,0,Delivered,
O0009182,C002510,2026-05-22,Grocery,3818.72,0,Delivered,
O0009183,C008278,2026-01-09,Electronics,347.98,824,Delivered,
O0009184,C004810,2026-04-03,Electronics,4156.57,0,Delivered,
O0009185,C005096,2026-05-07,Home,3187.66,0,Delivered,
O0009186,C004154,2026-03-08,Beauty,736.38,0,Returned,
O0009187,C010035,2026-06-19,Grocery,1958.05,0,Delivered,
O0009188,C001947,2026-06-16,Fashion,1551.14,0,Returned,
O0009189,C003233,2026-07-07,Fashion,521.81,0,Delivered,
O0009190,C005044,2026-03-07,Grocery,1723.28,0,Delivered,
O0009191,C011903,2026-04-03,Beauty,1557.52,0,Returned,
O0009192,C001929,2026-04-25,Beauty,4080.34,0,Delivered,
O0009193,C005854,2026-03-04,Fashion,1457.99,0,Delivered,
O0009194,C010342,2026-01-26,Electronics,2904.54,0,Returned,
O0009195,C004161,2026-05-19,Home,578.13,0,Delivered,
O0009196,C007281,2026-06-10,Grocery,2608.73,0,Delivered,
O0009197,C006106,2026-05-25,Fashion,3747.48,0,Returned,
O0009198,C011331,2026-03-09,Electronics,3615.37,0,Delivered,
O0009199,C005147,2026-03-25,Beauty,2671.62,0,Delivered,
O0009200,C006452,2026-03-26,Beauty,3940.84,0,Delivered,
O0009201,C005189,2026-02-15,Home,4120.13,0,Returned,
O0009202,C010213,2026-06-17,Home,3074.75,0,Delivered,
O0009203,C003273,2026-03-23,Home,2662.83,1250,Failed,loyalty_redemption_timeout
O0009204,C007236,2026-01-18,Electronics,1919.35,0,Delivered,
O0009205,C008185,2026-06-25,Beauty,1649.05,483,Delivered,
O0009206,C000179,2026-05-11,Fashion,2206.07,0,Delivered,
O0009207,C000709,2026-02-02,Home,750.12,0,Delivered,
O0009208,C007764,2026-05-05,Grocery,4126.70,0,Delivered,
O0009209,C007831,2026-06-22,Fashion,2351.60,0,Delivered,
O0009210,C011641,2026-07-23,Grocery,2803.40,1617,Delivered,
O0009211,C002423,2026-04-08,Electronics,3264.80,0,Returned,
O0009212,C008771,2026-02-08,Electronics,1585.47,0,Delivered,
O0009213,C008719,2026-05-02,Grocery,1728.76,461,Returned,
O0009214,C005032,2026-06-05,Home,3465.65,326,Delivered,
O0009215,C008475,2026-03-08,Home,1581.71,0,Delivered,
O0009216,C005221,2026-07-25,Electronics,1565.21,0,Delivered,
O0009217,C001391,2026-03-25,Fashion,2022.80,0,Delivered,
O0009218,C008668,2026-04-20,Grocery,2435.06,0,Delivered,
O0009219,C007883,2026-03-19,Fashion,3985.33,0,Delivered,
O0009220,C011156,2026-07-22,Home,1913.48,0,Delivered,
O0009221,C009761,2026-06-17,Electronics,4242.78,0,Delivered,
O0009222,C002094,2026-07-09,Beauty,2595.47,0,Delivered,
O0009223,C011954,2026-05-09,Grocery,2476.25,0,Delivered,
O0009224,C000834,2026-01-14,Home,1313.87,0,Delivered,
O0009225,C002047,2026-07-12,Home,1685.59,0,Delivered,
O0009226,C001845,2026-04-14,Electronics,2228.84,0,Delivered,
O0009227,C004973,2026-05-13,Home,531.95,305,Delivered,
O0009228,C010107,2026-04-04,Fashion,2329.09,0,Delivered,
O0009229,C006013,2026-02-09,Electronics,3756.58,0,Returned,
O0009230,C003835,2026-06-11,Beauty,4180.43,0,Returned,
O0009231,C000990,2026-04-13,Home,2133.85,0,Delivered,
O0009232,C003609,2026-02-07,Grocery,1631.06,1097,Delivered,
O0009233,C003249,2026-04-07,Grocery,1948.34,0,Delivered,
O0009234,C004551,2026-02-09,Beauty,3098.80,0,Returned,
O0009235,C003248,2026-03-06,Beauty,467.60,0,Delivered,
O0009236,C000477,2026-05-22,Beauty,4134.55,0,Delivered,
O0009237,C011265,2026-06-07,Fashion,3682.27,0,Delivered,
O0009238,C009437,2026-01-08,Beauty,1543.18,0,Delivered,
O0009239,C003967,2026-05-05,Electronics,3571.82,0,Returned,
O0009240,C009448,2026-02-14,Beauty,3466.47,0,Delivered,
O0009241,C003775,2026-07-19,Electronics,2082.62,0,Returned,
O0009242,C007606,2026-06-27,Fashion,1954.77,0,Delivered,
O0009243,C000704,2026-02-26,Electronics,2429.54,0,Returned,
O0009244,C002638,2026-07-01,Beauty,1539.89,0,Delivered,
O0009245,C007324,2026-01-14,Fashion,1811.71,0,Delivered,
O0009246,C001558,2026-05-26,Beauty,4271.25,0,Delivered,
O0009247,C002250,2026-06-15,Fashion,1232.86,1319,Delivered,
O0009248,C007336,2026-07-06,Electronics,242.95,0,Delivered,
O0009249,C011253,2026-07-12,Fashion,3469.85,0,Delivered,
O0009250,C006667,2026-05-26,Home,2799.12,0,Delivered,
O0009251,C008423,2026-05-25,Fashion,2336.06,0,Delivered,
O0009252,C004873,2026-07-26,Home,3497.09,0,Delivered,
O0009253,C004980,2026-01-08,Home,3897.91,0,Delivered,
O0009254,C009890,2026-06-23,Beauty,2499.79,0,Delivered,
O0009255,C010244,2026-07-17,Beauty,2439.50,0,Delivered,
O0009256,C003787,2026-06-07,Grocery,1435.19,0,Delivered,
O0009257,C003892,2026-06-25,Grocery,2832.22,0,Delivered,
O0009258,C008973,2026-06-06,Home,2671.53,0,Delivered,
O0009259,C007747,2026-03-08,Electronics,4136.14,0,Delivered,
O0009260,C004819,2026-02-13,Grocery,2368.87,0,Delivered,
O0009261,C011910,2026-03-11,Fashion,692.11,0,Returned,
O0009262,C009591,2026-06-05,Electronics,3035.34,1166,Returned,
O0009263,C007118,2026-05-11,Beauty,450.53,0,Delivered,
O0009264,C009494,2026-06-18,Grocery,4379.89,414,Delivered,
O0009265,C002385,2026-05-20,Home,4246.85,0,Delivered,
O0009266,C005067,2026-05-16,Beauty,1864.49,0,Delivered,
O0009267,C007081,2026-03-15,Electronics,460.46,0,Delivered,
O0009268,C006506,2026-02-05,Electronics,3846.21,0,Returned,
O0009269,C001216,2026-04-11,Electronics,3610.81,1492,Delivered,
O0009270,C010556,2026-05-16,Grocery,2649.54,0,Delivered,
O0009271,C002504,2026-01-15,Home,267.40,0,Delivered,
O0009272,C011394,2026-06-08,Home,3867.78,0,Delivered,
O0009273,C002639,2026-06-10,Beauty,2909.51,0,Delivered,
O0009274,C005998,2026-06-19,Electronics,1056.94,0,Delivered,
O0009275,C003262,2026-02-26,Beauty,3858.82,0,Delivered,
O0009276,C003450,2026-03-09,Home,3711.31,0,Delivered,
O0009277,C007643,2026-03-06,Electronics,1778.00,1296,Delivered,
O0009278,C000733,2026-01-21,Electronics,2335.32,553,Returned,
O0009279,C006004,2026-05-08,Beauty,2078.52,0,Returned,
O0009280,C002641,2026-06-19,Beauty,1285.01,1276,Delivered,
O0009281,C007051,2026-05-20,Fashion,1761.74,0,Delivered,
O0009282,C008526,2026-01-08,Beauty,1673.24,0,Delivered,
O0009283,C002774,2026-04-12,Grocery,2904.53,0,Delivered,
O0009284,C009006,2026-04-27,Home,3025.18,0,Delivered,
O0009285,C011373,2026-01-23,Grocery,4327.00,0,Delivered,
O0009286,C010096,2026-04-27,Electronics,701.52,0,Delivered,
O0009287,C005932,2026-06-26,Beauty,2906.30,0,Returned,
O0009288,C000898,2026-06-13,Home,325.75,0,Delivered,
O0009289,C007333,2026-05-17,Fashion,517.27,0,Delivered,
O0009290,C000583,2026-04-04,Home,3781.81,0,Returned,
O0009291,C006675,2026-07-15,Beauty,3062.09,0,Delivered,
O0009292,C010093,2026-03-17,Electronics,3843.10,0,Delivered,
O0009293,C003139,2026-05-06,Electronics,1768.74,425,Returned,
O0009294,C009022,2026-06-24,Beauty,2065.93,1080,Delivered,
O0009295,C008481,2026-07-11,Beauty,4252.79,0,Delivered,
O0009296,C010454,2026-02-17,Electronics,1373.62,0,Delivered,
O0009297,C000965,2026-04-08,Fashion,933.47,0,Delivered,
O0009298,C008255,2026-06-06,Fashion,1538.15,0,Returned,
O0009299,C001577,2026-01-13,Fashion,2343.74,0,Returned,
O0009300,C002045,2026-07-17,Grocery,1371.50,0,Delivered,
O0009301,C004712,2026-02-22,Beauty,4310.77,0,Delivered,
O0009302,C007755,2026-07-21,Fashion,181.73,0,Delivered,
O0009303,C002528,2026-02-15,Grocery,1865.84,0,Delivered,
O0009304,C004269,2026-07-24,Grocery,3931.47,0,Delivered,
O0009305,C003589,2026-06-16,Beauty,2475.00,0,Delivered,
O0009306,C002554,2026-01-10,Fashion,3480.06,1827,Delivered,
O0009307,C002751,2026-07-02,Fashion,476.03,0,Delivered,
O0009308,C001039,2026-06-19,Beauty,2783.68,0,Delivered,
O0009309,C010761,2026-06-04,Electronics,3495.27,0,Delivered,
O0009310,C000362,2026-01-03,Home,4032.34,779,Delivered,
O0009311,C007293,2026-04-06,Home,1051.55,0,Returned,
O0009312,C006981,2026-07-13,Electronics,2157.93,300,Delivered,
O0009313,C011167,2026-04-26,Home,3145.72,0,Delivered,
O0009314,C007461,2026-06-16,Beauty,1113.96,0,Delivered,
O0009315,C004334,2026-06-16,Beauty,3247.46,0,Delivered,
O0009316,C000623,2026-06-16,Home,604.34,0,Delivered,
O0009317,C002194,2026-02-03,Beauty,3255.49,0,Delivered,
O0009318,C000597,2026-06-26,Grocery,4222.75,0,Delivered,
O0009319,C009423,2026-01-21,Electronics,2508.38,0,Delivered,
O0009320,C000157,2026-07-15,Electronics,1149.01,0,Returned,
O0009321,C000355,2026-03-03,Electronics,702.27,0,Delivered,
O0009322,C001538,2026-02-23,Fashion,2270.47,0,Returned,
O0009323,C005352,2026-07-27,Beauty,2991.63,0,Delivered,
O0009324,C011355,2026-01-19,Electronics,2437.01,0,Delivered,
O0009325,C003449,2026-03-15,Home,1229.80,1355,Failed,loyalty_redemption_timeout
O0009326,C006149,2026-04-21,Grocery,369.06,0,Delivered,
O0009327,C006118,2026-06-20,Home,958.34,0,Delivered,
O0009328,C000245,2026-07-02,Beauty,2167.27,0,Delivered,
O0009329,C007363,2026-05-01,Electronics,758.79,1089,Delivered,
O0009330,C003601,2026-04-18,Electronics,2413.64,0,Delivered,
O0009331,C009963,2026-07-27,Home,1856.68,0,Delivered,
O0009332,C003127,2026-02-16,Electronics,2287.83,1754,Delivered,
O0009333,C004483,2026-07-02,Home,2933.73,539,Delivered,
O0009334,C003877,2026-04-13,Fashion,248.83,0,Delivered,
O0009335,C002985,2026-07-10,Beauty,3518.98,0,Delivered,
O0009336,C006663,2026-01-19,Fashion,1559.81,0,Delivered,
O0009337,C007133,2026-01-05,Home,2223.48,0,Delivered,
O0009338,C009038,2026-07-17,Home,3463.59,0,Delivered,
O0009339,C005418,2026-03-05,Electronics,2231.76,0,Delivered,
O0009340,C007634,2026-06-03,Fashion,1891.22,990,Delivered,
O0009341,C003699,2026-06-18,Grocery,3559.84,0,Returned,
O0009342,C007442,2026-02-17,Fashion,3105.03,0,Delivered,
O0009343,C006785,2026-06-05,Electronics,1319.86,0,Returned,
O0009344,C005900,2026-06-12,Fashion,3429.79,0,Delivered,
O0009345,C001605,2026-04-03,Home,4256.32,0,Delivered,
O0009346,C010812,2026-05-07,Home,2620.84,0,Returned,
O0009347,C000994,2026-07-25,Home,3647.52,0,Returned,
O0009348,C000988,2026-05-01,Electronics,1123.17,0,Delivered,
O0009349,C011004,2026-03-17,Fashion,4064.65,0,Delivered,
O0009350,C000312,2026-03-26,Beauty,3355.10,0,Delivered,
O0009351,C007866,2026-01-17,Grocery,3824.72,0,Returned,
O0009352,C003446,2026-06-15,Electronics,1211.13,224,Delivered,
O0009353,C010782,2026-07-22,Fashion,2082.62,836,Delivered,
O0009354,C000886,2026-04-20,Grocery,1203.35,1019,Returned,
O0009355,C010439,2026-03-17,Beauty,2281.15,993,Delivered,
O0009356,C008893,2026-05-26,Electronics,4166.96,0,Returned,
O0009357,C006660,2026-01-09,Fashion,514.42,0,Delivered,
O0009358,C002878,2026-03-14,Home,869.47,0,Delivered,
O0009359,C009802,2026-02-14,Home,639.65,0,Delivered,
O0009360,C001493,2026-01-09,Grocery,2338.29,1232,Delivered,
O0009361,C000019,2026-05-13,Electronics,979.45,358,Failed,loyalty_redemption_timeout
O0009362,C006942,2026-02-24,Grocery,1087.32,0,Delivered,
O0009363,C004857,2026-04-12,Fashion,3912.27,0,Delivered,
O0009364,C001861,2026-04-22,Electronics,548.13,0,Delivered,
O0009365,C009989,2026-01-26,Fashion,1214.71,0,Delivered,
O0009366,C009257,2026-06-20,Home,300.91,0,Delivered,
O0009367,C009510,2026-07-11,Grocery,3088.47,0,Returned,
O0009368,C002853,2026-05-26,Beauty,2644.55,132,Returned,
O0009369,C002835,2026-04-18,Grocery,1681.19,163,Delivered,
O0009370,C006048,2026-04-11,Electronics,1353.39,0,Delivered,
O0009371,C011711,2026-05-06,Electronics,3154.53,0,Delivered,
O0009372,C002466,2026-03-11,Grocery,223.56,0,Returned,
O0009373,C004510,2026-05-20,Home,4306.74,0,Delivered,
O0009374,C003631,2026-03-17,Fashion,1294.39,0,Delivered,
O0009375,C001678,2026-04-25,Fashion,1922.60,1513,Returned,
O0009376,C002828,2026-07-02,Fashion,3161.19,0,Delivered,
O0009377,C005649,2026-03-26,Electronics,3681.75,0,Delivered,
O0009378,C000065,2026-01-14,Electronics,2402.46,0,Delivered,
O0009379,C004304,2026-03-18,Beauty,3529.85,0,Returned,
O0009380,C007968,2026-05-05,Electronics,3174.36,0,Delivered,
O0009381,C004835,2026-04-27,Grocery,743.25,0,Delivered,
O0009382,C003310,2026-01-08,Electronics,3457.83,0,Delivered,
O0009383,C007690,2026-06-27,Electronics,2755.15,250,Returned,
O0009384,C011836,2026-05-18,Home,3668.51,0,Returned,
O0009385,C006586,2026-06-05,Electronics,2852.85,0,Delivered,
O0009386,C006281,2026-03-09,Home,630.65,0,Delivered,
O0009387,C008191,2026-03-17,Home,3226.84,0,Delivered,
O0009388,C011225,2026-04-05,Fashion,3927.22,0,Returned,
O0009389,C001454,2026-04-21,Electronics,2905.07,0,Delivered,
O0009390,C007957,2026-05-06,Home,2172.82,0,Delivered,
O0009391,C003528,2026-07-21,Beauty,2446.02,1788,Returned,
O0009392,C002646,2026-05-15,Fashion,896.54,0,Returned,
O0009393,C008807,2026-06-24,Home,2328.25,1872,Returned,
O0009394,C001076,2026-03-08,Fashion,2508.10,0,Delivered,
O0009395,C006561,2026-02-20,Electronics,1315.81,1624,Delivered,
O0009396,C001315,2026-01-21,Beauty,2330.77,0,Delivered,
O0009397,C010376,2026-05-26,Electronics,2025.44,1129,Returned,
O0009398,C004560,2026-03-10,Beauty,2225.68,0,Delivered,
O0009399,C011241,2026-06-23,Fashion,1299.59,0,Returned,
O0009400,C009633,2026-02-21,Fashion,2504.22,0,Returned,
O0009401,C009562,2026-01-27,Home,2200.41,0,Delivered,
O0009402,C004219,2026-06-10,Electronics,4124.93,0,Returned,
O0009403,C002995,2026-05-26,Fashion,1630.13,0,Delivered,
O0009404,C005678,2026-04-25,Fashion,1869.74,0,Returned,
O0009405,C007168,2026-06-27,Home,4016.90,0,Delivered,
O0009406,C002341,2026-07-08,Beauty,248.72,1361,Delivered,
O0009407,C008356,2026-03-24,Beauty,2272.58,820,Delivered,
O0009408,C009527,2026-03-24,Electronics,1593.76,0,Delivered,
O0009409,C011766,2026-04-13,Electronics,1752.55,0,Returned,
O0009410,C010175,2026-02-17,Fashion,650.91,1342,Returned,
O0009411,C004777,2026-03-02,Electronics,3844.24,0,Delivered,
O0009412,C003933,2026-04-04,Home,1043.82,0,Returned,
O0009413,C003211,2026-06-18,Grocery,1225.61,0,Delivered,
O0009414,C011467,2026-07-24,Grocery,336.94,0,Delivered,
O0009415,C002585,2026-01-26,Home,4270.50,924,Returned,
O0009416,C009181,2026-07-19,Beauty,3786.00,0,Delivered,
O0009417,C000703,2026-03-21,Grocery,1372.04,0,Delivered,
O0009418,C004856,2026-02-18,Grocery,3931.67,0,Delivered,
O0009419,C001419,2026-03-23,Home,3926.94,0,Returned,
O0009420,C003627,2026-01-16,Electronics,649.75,0,Delivered,
O0009421,C009974,2026-02-06,Beauty,3300.97,0,Returned,
O0009422,C009098,2026-05-12,Grocery,3147.79,0,Returned,
O0009423,C009660,2026-06-21,Grocery,2196.64,411,Returned,
O0009424,C005194,2026-03-11,Home,3815.99,0,Delivered,
O0009425,C011867,2026-04-02,Fashion,855.36,0,Delivered,
O0009426,C001100,2026-02-19,Electronics,4152.20,0,Delivered,
O0009427,C001052,2026-01-26,Electronics,779.13,415,Delivered,
O0009428,C008578,2026-07-13,Electronics,3344.25,0,Delivered,
O0009429,C006695,2026-03-13,Fashion,1606.11,0,Delivered,
O0009430,C001093,2026-05-05,Beauty,2274.39,0,Delivered,
O0009431,C008906,2026-06-09,Electronics,1360.84,0,Delivered,
O0009432,C009846,2026-04-19,Beauty,1441.76,1119,Delivered,
O0009433,C001856,2026-03-02,Electronics,2390.03,0,Delivered,
O0009434,C008114,2026-03-02,Beauty,315.92,0,Returned,
O0009435,C000750,2026-04-01,Beauty,1290.30,0,Delivered,
O0009436,C001092,2026-07-02,Fashion,687.47,0,Delivered,
O0009437,C001960,2026-02-14,Grocery,3707.30,0,Returned,
O0009438,C002711,2026-05-07,Home,3785.55,0,Delivered,
O0009439,C008379,2026-05-25,Beauty,2930.01,0,Delivered,
O0009440,C001142,2026-05-04,Home,4309.19,0,Delivered,
O0009441,C008499,2026-04-04,Beauty,1222.91,0,Delivered,
O0009442,C000884,2026-06-02,Grocery,2062.78,0,Delivered,
O0009443,C001129,2026-02-17,Electronics,3343.04,0,Delivered,
O0009444,C009519,2026-06-19,Fashion,311.24,0,Returned,
O0009445,C007989,2026-05-25,Electronics,819.21,0,Returned,
O0009446,C011293,2026-07-14,Home,920.86,0,Delivered,
O0009447,C004845,2026-03-18,Fashion,2321.27,0,Delivered,
O0009448,C010317,2026-04-27,Electronics,1908.64,0,Delivered,
O0009449,C003631,2026-02-14,Home,2733.39,1017,Delivered,
O0009450,C008219,2026-01-16,Electronics,1487.69,0,Delivered,
O0009451,C010203,2026-07-20,Grocery,1779.45,1475,Delivered,
O0009452,C001842,2026-04-11,Home,707.02,0,Delivered,
O0009453,C007474,2026-06-20,Beauty,1925.61,0,Returned,
O0009454,C001474,2026-03-24,Beauty,2839.79,0,Delivered,
O0009455,C011581,2026-01-06,Electronics,2609.91,0,Returned,
