ticket_id,customer_id,created_date,issue_type,contact_channel,resolution_hours,ticket_status,satisfaction_score
T0001401,C007754,2026-04-08,Late delivery,Chat,39,Reopened,2
T0001402,C003460,2026-05-20,Redemption failed,Phone,81,Resolved,4
T0001403,C000666,2026-03-18,Account access,Phone,30,Resolved,4
T0001404,C003900,2026-06-09,Refund delay,Email,2,Resolved,3
T0001405,C011193,2026-06-03,Account access,Email,5,Resolved,3
T0001406,C011773,2026-06-21,Refund delay,Chat,36,Resolved,1
T0001407,C003482,2026-03-18,Refund delay,Phone,34,Resolved,1
T0001408,C002223,2026-05-03,Damaged item,Phone,20,Resolved,3
T0001409,C008671,2026-05-11,Account access,Phone,39,Resolved,5
T0001410,C001903,2026-05-18,Redemption failed,Phone,65,Resolved,5
T0001411,C008595,2026-06-22,Account access,Phone,23,Reopened,4
T0001412,C000529,2026-02-15,Incorrect points balance,Phone,53,Resolved,2
T0001413,C002549,2026-01-17,Redemption failed,Email,47,Reopened,3
T0001414,C010379,2026-03-09,Damaged item,Chat,46,Resolved,3
T0001415,C011504,2026-03-25,Damaged item,Email,40,Resolved,1
T0001416,C008310,2026-06-14,Late delivery,Phone,11,Resolved,5
T0001417,C000042,2026-06-16,Incorrect points balance,Phone,21,Resolved,3
T0001418,C000639,2026-01-06,Redemption failed,Phone,92,Resolved,3
T0001419,C009369,2026-05-14,Damaged item,Chat,38,Resolved,4
T0001420,C002252,2026-04-16,Missing loyalty points,Phone,35,Reopened,3
T0001421,C010808,2026-02-24,Late delivery,Email,22,Resolved,1
T0001422,C004080,2026-04-02,Account access,Email,15,Reopened,4
T0001423,C011567,2026-04-20,Account access,Chat,42,Resolved,3
T0001424,C007778,2026-05-26,Late delivery,Chat,15,Resolved,1
T0001425,C005090,2026-06-15,Late delivery,Phone,10,Resolved,5
T0001426,C005390,2026-07-24,Account access,Chat,6,Resolved,3
T0001427,C000478,2026-05-25,Late delivery,Email,45,Resolved,4
T0001428,C000736,2026-01-15,Missing loyalty points,Chat,88,Resolved,3
T0001429,C006510,2026-02-05,Account access,Chat,20,Resolved,1
T0001430,C002245,2026-02-21,Refund delay,Email,5,Resolved,5
T0001431,C000726,2026-04-10,Late delivery,Chat,8,Resolved,2
T0001432,C004760,2026-01-18,Refund delay,Email,13,Resolved,2
T0001433,C006492,2026-07-19,Late delivery,Chat,39,Resolved,4
T0001434,C000411,2026-02-06,Incorrect points balance,Email,65,Resolved,3
T0001435,C010942,2026-06-08,Account access,Email,35,Resolved,5
T0001436,C007749,2026-07-23,Refund delay,Phone,4,Resolved,2
T0001437,C011189,2026-02-01,Late delivery,Chat,44,Resolved,4
T0001438,C008041,2026-07-10,Refund delay,Phone,4,Resolved,5
T0001439,C001450,2026-06-03,Damaged item,Phone,8,Resolved,3
T0001440,C008539,2026-02-25,Damaged item,Chat,16,Resolved,4
T0001441,C009994,2026-07-09,Refund delay,Email,28,Resolved,1
T0001442,C004513,2026-02-25,Damaged item,Email,27,Resolved,2
T0001443,C001931,2026-01-10,Account access,Chat,42,Resolved,2
T0001444,C004548,2026-02-22,Account access,Email,4,Resolved,4
T0001445,C002751,2026-07-18,Missing loyalty points,Chat,55,Resolved,4
T0001446,C002659,2026-04-18,Refund delay,Phone,47,Resolved,2
T0001447,C009778,2026-07-27,Account access,Chat,37,Resolved,5
T0001448,C003089,2026-02-24,Missing loyalty points,Chat,33,Reopened,5
T0001449,C008888,2026-07-07,Account access,Phone,25,Resolved,1
T0001450,C008027,2026-06-26,Account access,Chat,39,Resolved,5
T0001451,C010743,2026-06-25,Late delivery,Chat,6,Resolved,1
T0001452,C011544,2026-07-12,Refund delay,Phone,36,Reopened,3
T0001453,C010699,2026-02-08,Damaged item,Email,41,Resolved,5
T0001454,C006572,2026-06-16,Account access,Chat,44,Resolved,3
T0001455,C006712,2026-01-05,Account access,Email,35,Resolved,4
T0001456,C009684,2026-07-14,Late delivery,Phone,26,Resolved,3
T0001457,C005657,2026-07-14,Refund delay,Email,36,Reopened,1
T0001458,C007743,2026-04-27,Late delivery,Chat,29,Resolved,1
T0001459,C006077,2026-07-08,Late delivery,Email,21,Resolved,3
T0001460,C000659,2026-02-21,Incorrect points balance,Chat,70,Resolved,3
T0001461,C000638,2026-07-27,Redemption failed,Email,42,Resolved,3
T0001462,C011368,2026-01-18,Refund delay,Email,7,Resolved,4
T0001463,C011850,2026-07-19,Damaged item,Phone,11,Resolved,1
T0001464,C010615,2026-06-08,Account access,Email,15,Resolved,4
T0001465,C004159,2026-05-06,Late delivery,Email,30,Resolved,3
T0001466,C010304,2026-02-07,Damaged item,Email,44,Resolved,1
T0001467,C006727,2026-07-23,Late delivery,Phone,42,Resolved,4
T0001468,C002229,2026-01-07,Redemption failed,Email,52,Resolved,1
T0001469,C007686,2026-07-19,Late delivery,Email,18,Resolved,1
T0001470,C010958,2026-07-10,Refund delay,Email,36,Resolved,2
T0001471,C001239,2026-06-13,Account access,Phone,15,Resolved,4
T0001472,C006916,2026-07-13,Account access,Chat,10,Resolved,3
T0001473,C003468,2026-03-11,Redemption failed,Chat,78,Resolved,4
T0001474,C004603,2026-03-01,Account access,Chat,25,Resolved,5
T0001475,C001420,2026-02-16,Incorrect points balance,Phone,36,Reopened,3
T0001476,C010900,2026-04-19,Late delivery,Chat,8,Resolved,4
T0001477,C006347,2026-02-16,Late delivery,Phone,13,Resolved,5
T0001478,C000904,2026-02-23,Redemption failed,Email,12,Resolved,2
T0001479,C008513,2026-01-08,Late delivery,Email,35,Resolved,1
T0001480,C008259,2026-05-11,Damaged item,Email,36,Resolved,2
T0001481,C002582,2026-07-23,Redemption failed,Chat,79,Resolved,5
T0001482,C006461,2026-05-06,Refund delay,Chat,13,Resolved,1
T0001483,C004540,2026-05-09,Refund delay,Chat,20,Resolved,1
T0001484,C011362,2026-01-06,Refund delay,Email,31,Resolved,2
T0001485,C009753,2026-02-25,Late delivery,Chat,5,Resolved,5
T0001486,C010471,2026-05-09,Damaged item,Phone,17,Resolved,3
T0001487,C010044,2026-04-13,Account access,Chat,43,Resolved,5
T0001488,C003352,2026-06-20,Account access,Phone,26,Resolved,2
T0001489,C003328,2026-01-20,Damaged item,Email,15,Resolved,3
T0001490,C001429,2026-04-11,Damaged item,Phone,44,Resolved,4
T0001491,C007479,2026-03-10,Late delivery,Email,24,Resolved,2
T0001492,C004135,2026-03-19,Account access,Phone,20,Resolved,1
T0001493,C004224,2026-02-04,Late delivery,Chat,47,Resolved,5
T0001494,C003067,2026-01-10,Incorrect points balance,Email,63,Resolved,5
T0001495,C011071,2026-03-01,Late delivery,Email,44,Resolved,4
T0001496,C001506,2026-07-15,Damaged item,Email,45,Resolved,5
T0001497,C004235,2026-03-04,Damaged item,Email,20,Resolved,5
T0001498,C004379,2026-01-15,Account access,Chat,46,Resolved,2
T0001499,C000499,2026-02-01,Redemption failed,Chat,40,Resolved,4
T0001500,C000198,2026-03-24,Late delivery,Chat,22,Resolved,3
T0001501,C007833,2026-07-10,Damaged item,Phone,43,Resolved,4
T0001502,C004737,2026-02-15,Account access,Chat,22,Resolved,4
T0001503,C006660,2026-07-21,Late delivery,Phone,6,Resolved,2
T0001504,C000405,2026-07-14,Damaged item,Email,18,Resolved,1
T0001505,C004379,2026-01-23,Late delivery,Email,29,Resolved,5
T0001506,C002067,2026-02-08,Damaged item,Chat,39,Resolved,2
T0001507,C002486,2026-07-15,Redemption failed,Phone,38,Resolved,4
T0001508,C005022,2026-07-12,Refund delay,Phone,20,Resolved,3
T0001509,C007468,2026-06-10,Account access,Phone,36,Reopened,3
T0001510,C007266,2026-03-20,Late delivery,Chat,6,Resolved,2
T0001511,C007134,2026-01-04,Damaged item,Email,42,Resolved,3
T0001512,C002244,2026-05-11,Damaged item,Chat,3,Resolved,2
T0001513,C001472,2026-05-19,Late delivery,Chat,6,Resolved,5
T0001514,C008957,2026-02-25,Damaged item,Chat,4,Resolved,4
T0001515,C002463,2026-05-25,Incorrect points balance,Phone,38,Resolved,1
T0001516,C002797,2026-01-21,Missing loyalty points,Phone,52,Resolved,2
T0001517,C001722,2026-02-21,Damaged item,Phone,20,Resolved,5
T0001518,C005570,2026-07-11,Account access,Phone,27,Resolved,4
T0001519,C009190,2026-05-04,Damaged item,Email,42,Resolved,5
T0001520,C004450,2026-07-24,Damaged item,Phone,9,Resolved,1
T0001521,C009028,2026-04-14,Refund delay,Chat,35,Resolved,1
T0001522,C001860,2026-02-27,Account access,Chat,38,Resolved,2
T0001523,C007102,2026-04-27,Damaged item,Chat,18,Resolved,4
T0001524,C007985,2026-03-06,Damaged item,Email,24,Resolved,3
T0001525,C008867,2026-06-18,Late delivery,Phone,34,Resolved,4
T0001526,C005269,2026-04-26,Refund delay,Email,41,Resolved,1
T0001527,C006836,2026-06-03,Late delivery,Email,17,Resolved,2
T0001528,C009430,2026-04-24,Refund delay,Chat,41,Resolved,2
T0001529,C009962,2026-05-25,Account access,Email,21,Resolved,4
T0001530,C003977,2026-05-22,Damaged item,Chat,25,Resolved,3
T0001531,C001993,2026-01-06,Account access,Phone,18,Resolved,2
T0001532,C001195,2026-03-01,Refund delay,Phone,27,Resolved,3
T0001533,C010705,2026-07-07,Account access,Email,21,Resolved,5
T0001534,C007872,2026-03-09,Damaged item,Phone,42,Resolved,2
T0001535,C001984,2026-06-09,Missing loyalty points,Chat,2,Resolved,5
T0001536,C007049,2026-02-17,Refund delay,Chat,19,Resolved,3
T0001537,C000860,2026-07-09,Missing loyalty points,Email,51,Resolved,2
T0001538,C000501,2026-04-05,Damaged item,Email,35,Resolved,2
T0001539,C009022,2026-04-03,Late delivery,Chat,17,Resolved,2
T0001540,C003603,2026-02-12,Refund delay,Email,14,Resolved,3
T0001541,C004963,2026-07-13,Account access,Chat,28,Resolved,1
T0001542,C007908,2026-07-27,Late delivery,Phone,37,Resolved,2
T0001543,C004492,2026-05-26,Account access,Email,32,Resolved,2
T0001544,C004011,2026-06-17,Refund delay,Email,16,Resolved,2
T0001545,C008745,2026-03-12,Refund delay,Chat,4,Resolved,3
T0001546,C005451,2026-01-10,Refund delay,Chat,25,Resolved,3
T0001547,C008605,2026-05-23,Refund delay,Email,37,Resolved,2
T0001548,C011393,2026-07-08,Account access,Phone,27,Resolved,1
T0001549,C000454,2026-07-26,Damaged item,Email,11,Resolved,5
T0001550,C004611,2026-07-11,Damaged item,Chat,9,Resolved,1
T0001551,C009304,2026-06-10,Late delivery,Chat,10,Resolved,4
T0001552,C000179,2026-04-27,Account access,Phone,15,Resolved,5
T0001553,C005409,2026-07-07,Damaged item,Chat,25,Resolved,4
T0001554,C011930,2026-02-02,Account access,Email,31,Resolved,4
T0001555,C000320,2026-02-01,Late delivery,Email,41,Resolved,3
T0001556,C010201,2026-04-07,Account access,Chat,8,Resolved,3
T0001557,C011067,2026-04-18,Damaged item,Phone,7,Resolved,1
T0001558,C005481,2026-03-02,Refund delay,Email,25,Resolved,4
T0001559,C001514,2026-06-10,Late delivery,Email,46,Resolved,2
T0001560,C001175,2026-03-14,Missing loyalty points,Email,13,Resolved,2
T0001561,C011817,2026-06-22,Refund delay,Chat,26,Resolved,3
T0001562,C004555,2026-03-22,Late delivery,Phone,5,Reopened,1
T0001563,C011708,2026-07-04,Account access,Chat,34,Reopened,3
T0001564,C004512,2026-06-01,Late delivery,Chat,41,Resolved,4
T0001565,C007193,2026-05-23,Refund delay,Phone,32,Reopened,2
T0001566,C004745,2026-02-01,Late delivery,Email,22,Resolved,4
T0001567,C007451,2026-01-02,Refund delay,Phone,28,Resolved,2
T0001568,C008157,2026-02-07,Account access,Chat,21,Resolved,5
T0001569,C000296,2026-02-03,Account access,Chat,40,Resolved,4
T0001570,C010658,2026-01-09,Account access,Email,44,Resolved,1
T0001571,C005203,2026-02-16,Late delivery,Phone,42,Resolved,2
T0001572,C008827,2026-02-01,Refund delay,Chat,44,Resolved,2
T0001573,C008564,2026-06-21,Refund delay,Chat,14,Resolved,4
T0001574,C003969,2026-04-12,Damaged item,Phone,41,Resolved,5
T0001575,C011930,2026-07-25,Damaged item,Chat,27,Resolved,3
T0001576,C009218,2026-01-01,Refund delay,Email,46,Resolved,2
T0001577,C004794,2026-01-07,Late delivery,Chat,36,Resolved,4
T0001578,C001864,2026-05-20,Incorrect points balance,Email,51,Resolved,3
T0001579,C004679,2026-07-12,Refund delay,Phone,22,Resolved,3
T0001580,C010314,2026-06-01,Damaged item,Phone,16,Reopened,5
T0001581,C005521,2026-06-15,Account access,Chat,44,Resolved,1
T0001582,C008397,2026-01-14,Late delivery,Email,12,Resolved,4
T0001583,C005639,2026-03-23,Damaged item,Chat,2,Resolved,2
T0001584,C003755,2026-01-03,Damaged item,Email,32,Resolved,3
T0001585,C003027,2026-05-16,Redemption failed,Email,77,Resolved,1
T0001586,C008101,2026-05-14,Account access,Chat,26,Resolved,5
T0001587,C003401,2026-03-07,Late delivery,Chat,18,Resolved,5
T0001588,C003280,2026-02-26,Refund delay,Email,2,Reopened,1
T0001589,C008252,2026-07-23,Refund delay,Phone,29,Resolved,4
T0001590,C004205,2026-07-26,Refund delay,Phone,42,Reopened,5
T0001591,C006526,2026-01-03,Damaged item,Email,36,Resolved,3
T0001592,C007776,2026-04-01,Refund delay,Phone,22,Resolved,5
T0001593,C009885,2026-01-10,Refund delay,Chat,24,Resolved,1
T0001594,C000087,2026-06-03,Missing loyalty points,Chat,36,Resolved,4
T0001595,C004410,2026-01-02,Damaged item,Email,29,Resolved,4
T0001596,C007721,2026-05-26,Refund delay,Email,9,Resolved,2
T0001597,C006673,2026-06-16,Refund delay,Chat,15,Resolved,3
T0001598,C004353,2026-05-19,Late delivery,Chat,33,Resolved,5
T0001599,C008083,2026-02-13,Late delivery,Email,47,Resolved,2
T0001600,C009008,2026-05-03,Account access,Phone,30,Reopened,5
T0001601,C004433,2026-04-08,Damaged item,Chat,41,Resolved,3
T0001602,C002908,2026-02-05,Incorrect points balance,Chat,4,Resolved,1
T0001603,C005452,2026-03-19,Account access,Chat,32,Resolved,4
T0001604,C007895,2026-06-03,Late delivery,Phone,3,Resolved,2
T0001605,C011803,2026-01-10,Account access,Chat,47,Resolved,2
T0001606,C009165,2026-05-18,Damaged item,Chat,31,Resolved,3
T0001607,C007114,2026-04-25,Late delivery,Email,6,Resolved,3
T0001608,C008545,2026-01-06,Account access,Email,14,Resolved,4
T0001609,C008481,2026-03-18,Refund delay,Phone,32,Resolved,1
T0001610,C006190,2026-06-26,Late delivery,Email,15,Resolved,3
T0001611,C009057,2026-02-06,Late delivery,Phone,36,Resolved,3
T0001612,C004192,2026-07-18,Damaged item,Email,5,Resolved,4
T0001613,C005805,2026-03-24,Late delivery,Chat,2,Resolved,4
T0001614,C010322,2026-03-06,Late delivery,Phone,2,Resolved,2
T0001615,C003248,2026-03-18,Redemption failed,Email,80,Resolved,3
T0001616,C002018,2026-04-17,Late delivery,Chat,25,Resolved,5
T0001617,C007342,2026-04-12,Damaged item,Email,36,Resolved,3
T0001618,C004872,2026-01-15,Account access,Chat,35,Resolved,5
T0001619,C010260,2026-01-26,Account access,Email,36,Resolved,4
T0001620,C007432,2026-01-20,Late delivery,Email,47,Resolved,2
T0001621,C001464,2026-04-02,Redemption failed,Chat,67,Resolved,5
T0001622,C004590,2026-03-01,Damaged item,Phone,5,Resolved,1
T0001623,C011945,2026-03-01,Late delivery,Phone,37,Resolved,5
T0001624,C005964,2026-01-02,Account access,Chat,35,Resolved,5
T0001625,C001707,2026-06-01,Damaged item,Phone,41,Resolved,3
T0001626,C001036,2026-02-12,Damaged item,Phone,45,Resolved,2
T0001627,C006295,2026-05-18,Refund delay,Phone,17,Resolved,3
T0001628,C003065,2026-05-09,Incorrect points balance,Phone,41,Resolved,5
T0001629,C005851,2026-07-24,Late delivery,Phone,43,Resolved,1
T0001630,C000974,2026-02-15,Late delivery,Chat,30,Resolved,4
T0001631,C007016,2026-06-16,Damaged item,Phone,10,Resolved,1
T0001632,C003992,2026-01-27,Late delivery,Chat,15,Resolved,1
T0001633,C007141,2026-06-07,Late delivery,Email,42,Resolved,1
T0001634,C004055,2026-06-05,Late delivery,Phone,10,Resolved,3
T0001635,C006741,2026-06-20,Account access,Chat,39,Resolved,1
T0001636,C004960,2026-06-13,Damaged item,Email,4,Resolved,5
T0001637,C010311,2026-04-01,Late delivery,Phone,30,Resolved,3
T0001638,C011068,2026-03-09,Late delivery,Phone,25,Reopened,1
T0001639,C005765,2026-06-17,Refund delay,Email,20,Resolved,5
T0001640,C007532,2026-07-07,Damaged item,Email,12,Resolved,1
T0001641,C007184,2026-04-13,Refund delay,Email,5,Resolved,5
T0001642,C003051,2026-05-18,Late delivery,Email,40,Resolved,1
T0001643,C004445,2026-06-22,Damaged item,Phone,8,Resolved,1
T0001644,C005016,2026-03-07,Late delivery,Chat,25,Resolved,2
T0001645,C006630,2026-05-03,Refund delay,Phone,9,Resolved,2
T0001646,C007286,2026-07-01,Damaged item,Chat,22,Resolved,1
T0001647,C008432,2026-03-13,Damaged item,Chat,3,Reopened,1
T0001648,C005330,2026-01-20,Late delivery,Chat,14,Resolved,2
T0001649,C005178,2026-05-06,Late delivery,Email,32,Resolved,4
T0001650,C000973,2026-05-03,Refund delay,Chat,36,Resolved,4
T0001651,C000226,2026-03-08,Damaged item,Email,37,Resolved,4
T0001652,C010516,2026-02-15,Account access,Email,46,Resolved,2
T0001653,C008819,2026-07-09,Damaged item,Phone,43,Resolved,5
T0001654,C006147,2026-02-27,Refund delay,Chat,35,Resolved,3
T0001655,C009785,2026-04-19,Refund delay,Chat,10,Resolved,1
T0001656,C003637,2026-06-10,Account access,Email,19,Resolved,3
T0001657,C004030,2026-04-16,Refund delay,Email,17,Reopened,1
T0001658,C005270,2026-04-13,Late delivery,Phone,3,Resolved,3
T0001659,C006946,2026-04-21,Late delivery,Phone,2,Resolved,1
T0001660,C002984,2026-01-26,Damaged item,Email,17,Resolved,2
T0001661,C005225,2026-05-21,Late delivery,Email,6,Resolved,1
T0001662,C006726,2026-07-12,Damaged item,Email,7,Resolved,5
T0001663,C001448,2026-02-08,Incorrect points balance,Email,50,Resolved,5
T0001664,C008418,2026-07-15,Late delivery,Email,46,Resolved,2
T0001665,C004125,2026-03-12,Damaged item,Phone,22,Resolved,5
T0001666,C000626,2026-07-22,Damaged item,Email,26,Resolved,3
T0001667,C001604,2026-02-01,Damaged item,Chat,38,Resolved,3
T0001668,C005291,2026-01-26,Late delivery,Chat,7,Resolved,3
T0001669,C009605,2026-06-12,Damaged item,Phone,14,Resolved,5
T0001670,C011348,2026-04-03,Refund delay,Phone,33,Resolved,2
T0001671,C000462,2026-03-20,Incorrect points balance,Phone,14,Reopened,1
T0001672,C010960,2026-07-07,Late delivery,Email,28,Resolved,3
T0001673,C003943,2026-07-17,Damaged item,Phone,32,Reopened,2
T0001674,C004811,2026-01-09,Refund delay,Email,18,Resolved,5
T0001675,C010900,2026-01-08,Late delivery,Email,32,Resolved,4
T0001676,C007822,2026-07-19,Refund delay,Email,41,Resolved,1
T0001677,C002303,2026-06-23,Redemption failed,Phone,69,Reopened,1
T0001678,C007564,2026-04-01,Refund delay,Email,41,Resolved,1
T0001679,C009552,2026-05-24,Late delivery,Phone,28,Reopened,4
T0001680,C004848,2026-07-12,Refund delay,Chat,17,Resolved,3
T0001681,C001943,2026-07-10,Missing loyalty points,Chat,2,Resolved,1
T0001682,C010167,2026-05-11,Late delivery,Phone,35,Resolved,4
T0001683,C000764,2026-03-20,Damaged item,Phone,36,Resolved,5
T0001684,C001054,2026-06-24,Late delivery,Email,32,Resolved,4
T0001685,C006094,2026-04-16,Late delivery,Chat,12,Resolved,3
T0001686,C001996,2026-06-02,Refund delay,Email,41,Resolved,2
T0001687,C010838,2026-04-21,Damaged item,Phone,23,Resolved,5
T0001688,C001562,2026-01-18,Account access,Phone,19,Resolved,2
T0001689,C006981,2026-03-04,Refund delay,Chat,23,Resolved,1
T0001690,C002550,2026-02-06,Late delivery,Chat,35,Resolved,5
T0001691,C009238,2026-06-12,Late delivery,Email,22,Resolved,3
T0001692,C009714,2026-07-12,Late delivery,Email,38,Resolved,4
T0001693,C004426,2026-02-01,Refund delay,Phone,19,Resolved,5
T0001694,C001172,2026-07-13,Late delivery,Chat,21,Resolved,1
T0001695,C007928,2026-03-21,Account access,Email,46,Resolved,1
T0001696,C010618,2026-05-27,Refund delay,Email,13,Resolved,4
T0001697,C002922,2026-07-25,Missing loyalty points,Phone,8,Resolved,4
T0001698,C009062,2026-07-13,Account access,Phone,26,Reopened,3
T0001699,C009794,2026-05-10,Damaged item,Phone,36,Resolved,4
T0001700,C009448,2026-01-11,Late delivery,Chat,35,Resolved,2
T0001701,C005646,2026-07-05,Account access,Phone,25,Resolved,1
T0001702,C011387,2026-04-01,Account access,Phone,45,Resolved,3
T0001703,C007166,2026-07-14,Damaged item,Chat,28,Resolved,2
T0001704,C004844,2026-07-09,Refund delay,Phone,30,Resolved,5
T0001705,C007259,2026-04-01,Refund delay,Phone,4,Resolved,4
T0001706,C007596,2026-06-02,Refund delay,Email,31,Resolved,2
T0001707,C004508,2026-01-14,Late delivery,Phone,8,Resolved,2
T0001708,C008977,2026-05-10,Damaged item,Email,25,Resolved,5
T0001709,C006934,2026-02-10,Account access,Phone,10,Reopened,4
T0001710,C009628,2026-07-09,Damaged item,Chat,19,Resolved,4
T0001711,C011740,2026-01-04,Account access,Phone,29,Resolved,1
T0001712,C001252,2026-03-02,Redemption failed,Chat,20,Reopened,4
T0001713,C003421,2026-03-05,Missing loyalty points,Email,17,Resolved,4
T0001714,C010624,2026-02-05,Late delivery,Email,3,Resolved,1
T0001715,C009846,2026-07-24,Damaged item,Phone,44,Resolved,5
T0001716,C004527,2026-04-05,Account access,Email,18,Reopened,5
T0001717,C007811,2026-06-02,Account access,Phone,20,Resolved,3
T0001718,C004960,2026-01-10,Account access,Phone,36,Resolved,1
T0001719,C009162,2026-01-16,Late delivery,Chat,5,Resolved,5
T0001720,C007081,2026-03-27,Late delivery,Chat,7,Reopened,3
T0001721,C010166,2026-05-18,Refund delay,Chat,19,Resolved,4
