customer_id,join_date,region,acquisition_channel,tenure_months,loyalty_source,points_balance,points_variance,customer_status
C001357,2024-04-14,Eastern Cape,Paid Search,6,MIG-2025-11,2425,0,Active
C001358,2021-03-25,Eastern Cape,Referral,3,MIG-2025-11,4716,733,Churned
C001359,2020-02-26,Eastern Cape,Social,52,MIG-2025-11,3337,1573,Active
C001360,2020-07-13,KwaZulu-Natal,Referral,49,MIG-2025-11,1237,0,Active
C001361,2021-03-19,Gauteng,Email,21,MIG-2025-11,5920,788,Churned
C001362,2024-07-25,Western Cape,Email,46,MIG-2025-11,767,1387,Active
C001363,2021-04-10,Western Cape,Social,49,MIG-2025-11,4011,0,Active
C001364,2023-06-04,Western Cape,Referral,33,MIG-2025-11,2484,0,Active
C001365,2024-01-11,Limpopo,Referral,13,MIG-2025-11,3874,0,Active
C001366,2024-12-10,Western Cape,Social,49,MIG-2025-11,3626,809,Churned
C001367,2024-11-01,Western Cape,Social,26,MIG-2025-11,1742,0,Active
C001368,2023-07-11,KwaZulu-Natal,Referral,55,MIG-2025-11,5798,0,Active
C001369,2021-01-22,Limpopo,Social,41,MIG-2025-11,4450,1641,Active
C001370,2023-01-24,Western Cape,Email,58,MIG-2025-11,3503,0,Churned
C001371,2020-11-12,Gauteng,Social,16,MIG-2025-11,6077,0,Active
C001372,2020-03-25,Gauteng,Email,12,MIG-2025-11,4115,749,Churned
C001373,2023-08-09,Gauteng,Referral,24,MIG-2025-11,4917,0,Churned
C001374,2022-01-01,Western Cape,Paid Search,10,MIG-2025-11,5963,0,Active
C001375,2023-07-19,KwaZulu-Natal,Email,33,MIG-2025-11,655,774,Churned
C001376,2020-04-11,Eastern Cape,Referral,44,MIG-2025-11,659,0,Active
C001377,2020-11-07,Western Cape,Paid Search,41,MIG-2025-11,6955,0,Active
C001378,2024-01-14,Gauteng,Paid Search,42,MIG-2025-11,4139,0,Churned
C001379,2022-12-26,Western Cape,Paid Search,34,MIG-2025-11,3590,284,Churned
C001380,2022-02-19,Limpopo,Social,9,MIG-2025-11,505,414,Churned
C001381,2022-11-07,Limpopo,Organic,27,MIG-2025-11,1782,325,Churned
C001382,2023-03-05,Gauteng,Organic,56,MIG-2025-11,4501,0,Active
C001383,2022-06-14,Eastern Cape,Social,3,MIG-2025-11,4772,0,Active
C001384,2023-03-17,Western Cape,Social,50,MIG-2025-11,7053,0,Active
C001385,2023-02-05,Eastern Cape,Organic,57,MIG-2025-11,1509,0,Active
C001386,2022-12-12,Western Cape,Email,16,MIG-2025-11,4323,0,Active
C001387,2024-11-20,Eastern Cape,Social,21,MIG-2025-11,3078,1042,Active
C001388,2022-02-06,Eastern Cape,Organic,43,MIG-2025-11,6283,0,Churned
C001389,2023-03-20,KwaZulu-Natal,Paid Search,53,MIG-2025-11,2653,0,Active
C001390,2021-04-14,Gauteng,Email,26,MIG-2025-11,6285,1490,Churned
C001391,2024-09-13,Western Cape,Social,5,MIG-2025-11,6157,0,Active
C001392,2023-08-27,Western Cape,Referral,25,MIG-2025-11,4597,0,Active
C001393,2022-12-16,Western Cape,Paid Search,44,MIG-2025-11,6261,0,Active
C001394,2020-12-23,Western Cape,Email,58,MIG-2025-11,1048,1476,Churned
C001395,2020-01-27,Gauteng,Email,57,MIG-2025-11,5188,0,Active
C001396,2024-07-18,KwaZulu-Natal,Social,58,MIG-2025-11,8,1538,Churned
C001397,2020-11-20,Limpopo,Organic,11,MIG-2025-11,2999,1514,Churned
C001398,2024-01-17,Eastern Cape,Social,33,MIG-2025-11,1230,0,Churned
C001399,2024-05-19,KwaZulu-Natal,Social,48,MIG-2025-11,2912,0,Active
C001400,2020-01-02,Western Cape,Referral,18,MIG-2025-11,7039,835,Active
C001401,2023-10-17,Eastern Cape,Referral,29,MIG-2025-11,1417,0,Active
C001402,2023-02-20,KwaZulu-Natal,Organic,54,MIG-2025-11,4029,0,Active
C001403,2021-10-27,Gauteng,Email,39,MIG-2025-11,3572,0,Active
C001404,2022-10-24,KwaZulu-Natal,Organic,14,MIG-2025-11,832,317,Churned
C001405,2023-12-02,Limpopo,Paid Search,23,MIG-2025-11,2659,347,Churned
C001406,2021-11-23,Limpopo,Paid Search,22,MIG-2025-11,2364,0,Active
C001407,2021-09-25,Western Cape,Social,36,MIG-2025-11,5978,587,Active
C001408,2024-08-08,KwaZulu-Natal,Referral,12,MIG-2025-11,2537,0,Active
C001409,2023-11-13,Eastern Cape,Referral,18,MIG-2025-11,7147,1485,Active
C001410,2022-03-23,Gauteng,Social,5,MIG-2025-11,2700,0,Active
C001411,2023-08-07,Western Cape,Referral,55,MIG-2025-11,2867,728,Churned
C001412,2023-04-15,Gauteng,Social,19,MIG-2025-11,1448,0,Active
C001413,2022-03-17,KwaZulu-Natal,Referral,56,MIG-2025-11,2802,0,Active
C001414,2020-06-21,Limpopo,Social,49,MIG-2025-11,5439,0,Churned
C001415,2022-06-24,Limpopo,Email,3,MIG-2025-11,6060,639,Active
C001416,2020-01-13,Eastern Cape,Email,48,MIG-2025-11,6304,0,Active
C001417,2020-01-09,Western Cape,Organic,53,MIG-2025-11,4515,0,Active
C001418,2024-07-06,Eastern Cape,Social,20,MIG-2025-11,3130,0,Active
C001419,2021-10-06,KwaZulu-Natal,Referral,16,MIG-2025-11,1753,0,Active
C001420,2022-06-02,KwaZulu-Natal,Social,36,MIG-2025-11,5691,1441,Churned
C001421,2021-12-06,Limpopo,Organic,12,MIG-2025-11,834,1453,Active
C001422,2022-02-02,Eastern Cape,Paid Search,45,MIG-2025-11,3694,0,Active
C001423,2021-11-22,Eastern Cape,Social,49,MIG-2025-11,4961,0,Active
C001424,2020-10-13,Limpopo,Referral,12,MIG-2025-11,3396,0,Active
C001425,2024-08-06,Gauteng,Paid Search,53,MIG-2025-11,153,0,Active
C001426,2022-04-03,Limpopo,Organic,55,MIG-2025-11,6909,0,Active
C001427,2021-10-06,Gauteng,Referral,40,MIG-2025-11,5975,1585,Churned
C001428,2020-04-15,Limpopo,Paid Search,45,MIG-2025-11,1464,0,Active
C001429,2020-10-25,Gauteng,Email,13,MIG-2025-11,1128,806,Active
C001430,2022-06-02,Western Cape,Organic,22,MIG-2025-11,6592,0,Active
C001431,2023-06-23,Gauteng,Organic,45,MIG-2025-11,197,0,Active
C001432,2022-09-17,Western Cape,Social,26,MIG-2025-11,1027,250,Active
C001433,2020-10-26,Western Cape,Email,52,MIG-2025-11,2702,1184,Churned
C001434,2020-09-23,KwaZulu-Natal,Social,45,MIG-2025-11,6779,0,Active
C001435,2024-09-25,Gauteng,Social,11,MIG-2025-11,4381,0,Active
C001436,2020-04-25,Eastern Cape,Email,17,MIG-2025-11,5063,0,Active
C001437,2024-06-05,Western Cape,Social,17,MIG-2025-11,433,0,Churned
C001438,2024-02-14,Limpopo,Social,3,MIG-2025-11,2504,0,Active
C001439,2024-04-25,Gauteng,Organic,4,MIG-2025-11,3926,0,Active
C001440,2021-07-21,Eastern Cape,Paid Search,15,MIG-2025-11,3531,0,Churned
C001441,2020-01-16,Western Cape,Referral,45,MIG-2025-11,4787,0,Active
C001442,2023-07-10,Western Cape,Paid Search,50,MIG-2025-11,5076,1042,Churned
C001443,2021-12-01,Limpopo,Referral,56,MIG-2025-11,6370,0,Churned
C001444,2024-10-05,KwaZulu-Natal,Paid Search,55,MIG-2025-11,3092,0,Active
C001445,2023-02-07,Limpopo,Paid Search,5,MIG-2025-11,4694,483,Churned
C001446,2021-12-20,Limpopo,Email,24,MIG-2025-11,4692,0,Active
C001447,2024-08-25,Gauteng,Organic,17,MIG-2025-11,1900,0,Active
C001448,2023-04-04,Eastern Cape,Email,12,MIG-2025-11,3620,0,Active
C001449,2022-10-19,KwaZulu-Natal,Social,8,MIG-2025-11,1852,0,Active
C001450,2023-04-26,Eastern Cape,Paid Search,9,MIG-2025-11,7090,0,Active
C001451,2024-02-20,Western Cape,Email,35,MIG-2025-11,2056,603,Churned
C001452,2020-12-18,Gauteng,Paid Search,50,MIG-2025-11,6489,0,Active
C001453,2020-10-27,Eastern Cape,Referral,50,MIG-2025-11,1785,0,Active
C001454,2024-03-06,Gauteng,Email,43,MIG-2025-11,6231,0,Active
C001455,2024-07-27,Western Cape,Organic,14,MIG-2025-11,6837,0,Active
C001456,2024-05-04,KwaZulu-Natal,Email,19,MIG-2025-11,1981,0,Active
C001457,2023-06-21,Gauteng,Referral,12,MIG-2025-11,6388,0,Active
C001458,2023-09-23,Western Cape,Paid Search,35,MIG-2025-11,1971,0,Active
C001459,2024-02-14,Eastern Cape,Email,12,MIG-2025-11,4156,0,Active
C001460,2021-08-05,Eastern Cape,Email,15,MIG-2025-11,5119,0,Active
C001461,2024-07-06,Gauteng,Paid Search,24,MIG-2025-11,2381,0,Active
C001462,2021-02-09,KwaZulu-Natal,Email,19,MIG-2025-11,708,0,Active
C001463,2021-04-23,Western Cape,Social,27,MIG-2025-11,2522,1049,Active
C001464,2023-09-07,Western Cape,Social,54,MIG-2025-11,6322,0,Active
C001465,2024-09-07,Western Cape,Paid Search,8,MIG-2025-11,158,0,Active
C001466,2021-02-17,Gauteng,Paid Search,19,MIG-2025-11,5308,1471,Churned
C001467,2024-02-18,Gauteng,Organic,5,MIG-2025-11,1245,0,Active
C001468,2022-04-18,Gauteng,Referral,28,MIG-2025-11,5289,0,Active
C001469,2024-09-13,Gauteng,Referral,9,MIG-2025-11,7195,0,Active
C001470,2024-03-07,Eastern Cape,Email,50,MIG-2025-11,2138,0,Active
C001471,2024-05-17,Eastern Cape,Referral,34,MIG-2025-11,1468,529,Active
C001472,2020-03-13,Western Cape,Email,24,MIG-2025-11,1821,0,Active
C001473,2022-09-09,Eastern Cape,Referral,16,MIG-2025-11,2470,1012,Churned
C001474,2022-08-14,KwaZulu-Natal,Email,29,MIG-2025-11,1356,0,Active
C001475,2022-06-20,Western Cape,Referral,5,MIG-2025-11,6700,0,Active
C001476,2021-03-16,Limpopo,Paid Search,58,MIG-2025-11,5137,0,Active
C001477,2024-05-07,KwaZulu-Natal,Email,52,MIG-2025-11,1591,0,Churned
C001478,2024-01-27,KwaZulu-Natal,Referral,42,MIG-2025-11,448,0,Churned
C001479,2020-10-07,Western Cape,Social,10,MIG-2025-11,1393,1396,Active
C001480,2024-03-13,KwaZulu-Natal,Social,24,MIG-2025-11,128,0,Active
C001481,2024-11-14,KwaZulu-Natal,Social,13,MIG-2025-11,4983,0,Active
C001482,2024-09-25,Limpopo,Social,3,MIG-2025-11,4822,240,Churned
C001483,2023-08-18,Eastern Cape,Referral,47,MIG-2025-11,7037,0,Active
C001484,2023-02-08,Eastern Cape,Paid Search,20,MIG-2025-11,1822,449,Churned
C001485,2022-12-14,Western Cape,Paid Search,39,MIG-2025-11,2309,0,Churned
C001486,2023-01-22,KwaZulu-Natal,Referral,16,MIG-2025-11,4001,1432,Churned
C001487,2020-08-18,KwaZulu-Natal,Social,19,MIG-2025-11,3268,510,Churned
C001488,2020-06-20,Gauteng,Paid Search,30,MIG-2025-11,6666,1237,Active
C001489,2021-05-16,KwaZulu-Natal,Social,32,MIG-2025-11,4580,0,Active
C001490,2024-11-09,Limpopo,Paid Search,38,MIG-2025-11,5817,0,Active
C001491,2021-12-20,Eastern Cape,Social,23,MIG-2025-11,6242,1231,Active
C001492,2024-04-27,Western Cape,Organic,42,MIG-2025-11,207,0,Active
C001493,2024-07-02,Western Cape,Paid Search,6,MIG-2025-11,2751,0,Active
C001494,2020-10-12,Limpopo,Social,33,MIG-2025-11,716,0,Active
C001495,2024-03-14,Limpopo,Referral,39,MIG-2025-11,6160,454,Active
C001496,2023-02-17,Western Cape,Organic,3,MIG-2025-11,2932,784,Churned
C001497,2020-09-16,KwaZulu-Natal,Referral,51,MIG-2025-11,5666,0,Active
C001498,2024-02-15,KwaZulu-Natal,Email,34,MIG-2025-11,3817,0,Active
C001499,2023-08-13,Western Cape,Referral,14,MIG-2025-11,3333,472,Churned
C001500,2024-06-12,KwaZulu-Natal,Organic,26,MIG-2025-11,3620,0,Active
C001501,2022-05-19,KwaZulu-Natal,Email,34,MIG-2025-11,3100,0,Churned
C001502,2021-06-07,Eastern Cape,Social,57,MIG-2025-11,2018,1025,Active
C001503,2021-12-25,KwaZulu-Natal,Referral,15,MIG-2025-11,6733,0,Active
C001504,2020-11-12,Limpopo,Email,24,MIG-2025-11,3632,0,Active
C001505,2023-11-17,KwaZulu-Natal,Email,3,MIG-2025-11,498,0,Active
C001506,2023-06-04,Eastern Cape,Referral,20,MIG-2025-11,3233,0,Active
C001507,2024-05-14,Limpopo,Social,43,MIG-2025-11,6740,926,Churned
C001508,2021-08-12,Western Cape,Referral,48,MIG-2025-11,5302,0,Active
C001509,2023-09-26,KwaZulu-Natal,Referral,28,MIG-2025-11,282,0,Active
C001510,2022-08-17,KwaZulu-Natal,Email,46,MIG-2025-11,6334,0,Active
C001511,2022-09-18,Eastern Cape,Paid Search,8,MIG-2025-11,4531,0,Active
C001512,2020-08-01,KwaZulu-Natal,Email,13,MIG-2025-11,3526,0,Active
C001513,2022-11-05,Western Cape,Social,57,MIG-2025-11,332,0,Active
C001514,2021-09-25,Western Cape,Email,56,MIG-2025-11,3010,0,Active
C001515,2021-07-07,Gauteng,Referral,3,MIG-2025-11,1098,0,Churned
C001516,2021-02-14,Western Cape,Referral,56,MIG-2025-11,5875,0,Active
C001517,2020-10-21,KwaZulu-Natal,Referral,54,MIG-2025-11,5419,0,Active
C001518,2020-03-19,KwaZulu-Natal,Referral,49,MIG-2025-11,2716,0,Active
C001519,2023-04-04,Gauteng,Social,12,MIG-2025-11,4160,0,Active
C001520,2021-02-22,Gauteng,Social,22,MIG-2025-11,6509,132,Churned
C001521,2024-02-11,Western Cape,Paid Search,45,MIG-2025-11,1389,0,Active
C001522,2020-04-15,Eastern Cape,Email,28,MIG-2025-11,3522,0,Active
C001523,2022-02-12,Gauteng,Social,43,MIG-2025-11,5385,0,Active
C001524,2022-08-02,Eastern Cape,Paid Search,15,MIG-2025-11,5458,1612,Churned
C001525,2024-07-17,Gauteng,Organic,42,MIG-2025-11,5555,747,Churned
C001526,2021-08-18,KwaZulu-Natal,Paid Search,15,MIG-2025-11,1750,0,Active
C001527,2023-11-21,Western Cape,Referral,13,MIG-2025-11,2697,0,Active
C001528,2022-01-22,Gauteng,Email,16,MIG-2025-11,3464,0,Active
C001529,2024-02-12,KwaZulu-Natal,Organic,40,MIG-2025-11,1864,0,Active
C001530,2021-02-06,Gauteng,Organic,18,MIG-2025-11,5129,0,Active
C001531,2021-08-17,Gauteng,Email,52,MIG-2025-11,105,0,Active
C001532,2020-06-09,KwaZulu-Natal,Email,44,MIG-2025-11,800,0,Active
C001533,2021-05-12,Eastern Cape,Email,55,MIG-2025-11,5602,0,Active
C001534,2023-08-05,Eastern Cape,Paid Search,36,MIG-2025-11,730,0,Churned
C001535,2023-04-27,Western Cape,Referral,33,MIG-2025-11,5628,0,Active
C001536,2022-07-27,KwaZulu-Natal,Social,3,MIG-2025-11,2570,0,Active
C001537,2024-07-14,Eastern Cape,Social,40,MIG-2025-11,5999,0,Active
C001538,2020-12-23,Limpopo,Email,42,MIG-2025-11,3571,1332,Churned
C001539,2022-10-13,KwaZulu-Natal,Email,25,MIG-2025-11,1881,0,Churned
C001540,2020-08-21,Limpopo,Paid Search,26,MIG-2025-11,2781,876,Churned
C001541,2022-07-17,Western Cape,Social,40,MIG-2025-11,6454,1501,Active
C001542,2020-02-22,Eastern Cape,Social,47,MIG-2025-11,2375,0,Active
C001543,2024-12-24,KwaZulu-Natal,Organic,57,MIG-2025-11,118,857,Active
C001544,2023-02-06,KwaZulu-Natal,Organic,48,MIG-2025-11,1071,385,Churned
C001545,2024-11-03,Eastern Cape,Referral,15,MIG-2025-11,1304,0,Active
C001546,2023-04-21,Limpopo,Email,37,MIG-2025-11,323,0,Active
C001547,2020-03-24,Western Cape,Social,29,MIG-2025-11,6880,656,Churned
C001548,2022-10-23,Eastern Cape,Paid Search,3,MIG-2025-11,3753,0,Active
C001549,2023-01-19,Gauteng,Social,32,MIG-2025-11,4637,0,Active
C001550,2020-04-21,Eastern Cape,Referral,31,MIG-2025-11,557,0,Active
C001551,2022-10-18,Eastern Cape,Email,16,MIG-2025-11,6953,0,Active
C001552,2020-09-19,Limpopo,Referral,37,MIG-2025-11,5722,1591,Churned
C001553,2020-09-03,Gauteng,Referral,25,MIG-2025-11,5047,0,Active
C001554,2022-06-25,Limpopo,Email,3,MIG-2025-11,4974,0,Active
C001555,2021-08-18,Limpopo,Paid Search,15,MIG-2025-11,6791,0,Active
C001556,2022-01-13,Gauteng,Social,12,MIG-2025-11,5576,0,Active
C001557,2023-11-27,Eastern Cape,Organic,23,MIG-2025-11,2336,0,Active
C001558,2020-06-05,Eastern Cape,Referral,46,MIG-2025-11,1267,0,Active
C001559,2020-06-05,Eastern Cape,Social,45,MIG-2025-11,6322,0,Active
C001560,2023-08-19,Eastern Cape,Email,52,MIG-2025-11,2946,0,Active
C001561,2022-03-25,Western Cape,Referral,19,MIG-2025-11,6306,1211,Churned
C001562,2020-06-13,Limpopo,Paid Search,8,MIG-2025-11,1931,945,Churned
C001563,2020-07-14,Eastern Cape,Referral,53,MIG-2025-11,6614,0,Active
C001564,2022-09-21,Gauteng,Email,13,MIG-2025-11,5110,0,Churned
C001565,2021-08-13,Eastern Cape,Organic,23,MIG-2025-11,1807,0,Churned
C001566,2020-03-08,Eastern Cape,Paid Search,29,MIG-2025-11,5132,1677,Churned
C001567,2023-05-02,Eastern Cape,Organic,47,MIG-2025-11,123,196,Active
C001568,2023-06-21,Gauteng,Email,48,MIG-2025-11,6332,0,Active
C001569,2024-08-16,Western Cape,Email,51,MIG-2025-11,5257,0,Active
C001570,2023-09-17,Gauteng,Email,58,MIG-2025-11,6712,898,Churned
C001571,2023-02-13,Western Cape,Organic,47,MIG-2025-11,408,0,Active
C001572,2022-06-17,Gauteng,Email,10,MIG-2025-11,3771,0,Active
C001573,2022-01-19,Gauteng,Referral,46,MIG-2025-11,1375,0,Active
C001574,2021-01-08,KwaZulu-Natal,Social,38,MIG-2025-11,3415,0,Active
C001575,2024-05-12,Eastern Cape,Social,5,MIG-2025-11,4780,0,Active
C001576,2022-02-04,Eastern Cape,Social,24,MIG-2025-11,4351,0,Active
C001577,2024-04-02,Western Cape,Paid Search,57,MIG-2025-11,5676,952,Active
C001578,2022-12-16,Gauteng,Paid Search,37,MIG-2025-11,6881,0,Active
C001579,2022-07-22,Eastern Cape,Paid Search,28,MIG-2025-11,1136,149,Churned
C001580,2020-01-20,Western Cape,Email,50,MIG-2025-11,723,0,Active
C001581,2021-04-17,Western Cape,Organic,59,MIG-2025-11,5772,496,Active
C001582,2020-06-23,Limpopo,Email,37,MIG-2025-11,449,0,Active
C001583,2021-12-08,Western Cape,Social,34,MIG-2025-11,7103,0,Active
C001584,2020-09-01,Eastern Cape,Email,25,MIG-2025-11,3147,0,Active
C001585,2022-05-15,Western Cape,Paid Search,31,MIG-2025-11,3929,831,Churned
C001586,2020-08-14,Limpopo,Referral,18,MIG-2025-11,1721,0,Active
C001587,2020-12-19,Limpopo,Email,30,MIG-2025-11,2291,0,Active
C001588,2021-09-13,Eastern Cape,Paid Search,28,MIG-2025-11,6095,0,Active
C001589,2022-10-23,Gauteng,Email,14,MIG-2025-11,5328,1071,Churned
C001590,2023-12-07,KwaZulu-Natal,Social,52,MIG-2025-11,760,0,Active
C001591,2022-01-25,Western Cape,Organic,41,MIG-2025-11,1242,1198,Active
C001592,2022-01-01,Gauteng,Social,10,MIG-2025-11,6315,828,Active
C001593,2024-02-03,KwaZulu-Natal,Email,48,MIG-2025-11,889,0,Active
C001594,2024-05-15,Gauteng,Social,15,MIG-2025-11,3199,0,Active
C001595,2022-07-01,Gauteng,Organic,39,MIG-2025-11,1805,1432,Churned
C001596,2023-05-22,Limpopo,Paid Search,12,MIG-2025-11,5662,0,Active
C001597,2021-12-03,Western Cape,Organic,47,MIG-2025-11,4988,191,Churned
C001598,2023-03-12,Limpopo,Referral,20,MIG-2025-11,5898,0,Active
C001599,2024-08-07,Gauteng,Referral,27,MIG-2025-11,2329,0,Active
C001600,2020-09-20,Eastern Cape,Referral,57,MIG-2025-11,4257,0,Active
C001601,2024-10-23,Limpopo,Paid Search,14,MIG-2025-11,5948,504,Churned
C001602,2021-06-01,Western Cape,Social,46,MIG-2025-11,1965,0,Churned
C001603,2021-10-12,Western Cape,Social,25,MIG-2025-11,1860,1506,Active
C001604,2020-11-22,Limpopo,Organic,50,MIG-2025-11,6119,0,Active
C001605,2023-12-03,Gauteng,Organic,54,MIG-2025-11,4047,0,Active
C001606,2021-06-10,Gauteng,Organic,48,MIG-2025-11,1495,0,Active
C001607,2022-01-22,Limpopo,Organic,45,MIG-2025-11,1862,1372,Churned
C001608,2020-09-13,KwaZulu-Natal,Organic,58,MIG-2025-11,5391,1137,Active
C001609,2024-06-05,KwaZulu-Natal,Email,13,MIG-2025-11,4779,0,Active
C001610,2024-07-09,Eastern Cape,Paid Search,43,MIG-2025-11,573,960,Churned
C001611,2022-07-05,Western Cape,Referral,5,MIG-2025-11,2086,0,Active
C001612,2022-06-20,Gauteng,Email,50,MIG-2025-11,6797,0,Active
C001613,2023-08-07,KwaZulu-Natal,Social,56,MIG-2025-11,5784,0,Active
C001614,2021-06-04,Limpopo,Social,35,MIG-2025-11,1271,0,Active
C001615,2023-12-07,Eastern Cape,Referral,8,MIG-2025-11,4470,0,Active
C001616,2020-04-24,Eastern Cape,Email,42,MIG-2025-11,6860,0,Active
C001617,2020-01-27,Gauteng,Organic,32,MIG-2025-11,632,460,Churned
C001618,2023-04-19,Gauteng,Organic,5,MIG-2025-11,5560,0,Active
C001619,2024-05-05,Western Cape,Social,43,MIG-2025-11,5740,0,Active
C001620,2022-12-18,Gauteng,Email,34,MIG-2025-11,5442,1175,Churned
C001621,2024-06-22,Limpopo,Referral,21,MIG-2025-11,480,0,Active
C001622,2023-05-10,Eastern Cape,Paid Search,31,MIG-2025-11,3419,0,Active
C001623,2022-01-08,Limpopo,Email,29,MIG-2025-11,5010,0,Active
C001624,2021-07-20,Eastern Cape,Email,9,MIG-2025-11,5191,0,Active
C001625,2024-02-04,Western Cape,Email,34,MIG-2025-11,1599,0,Active
C001626,2024-12-05,KwaZulu-Natal,Organic,33,MIG-2025-11,2841,0,Active
C001627,2021-11-15,Eastern Cape,Organic,20,MIG-2025-11,5174,0,Active
C001628,2020-09-09,Western Cape,Email,49,MIG-2025-11,7031,309,Churned
C001629,2021-05-22,Gauteng,Referral,28,MIG-2025-11,4842,0,Churned
C001630,2024-09-01,Limpopo,Paid Search,36,MIG-2025-11,743,0,Active
C001631,2023-04-19,Eastern Cape,Referral,23,MIG-2025-11,1403,0,Active
C001632,2024-07-26,Limpopo,Referral,41,MIG-2025-11,6523,0,Active
C001633,2022-11-14,Limpopo,Email,25,MIG-2025-11,4376,0,Active
C001634,2022-07-18,Eastern Cape,Paid Search,36,MIG-2025-11,2231,0,Active
C001635,2020-05-19,Gauteng,Paid Search,58,MIG-2025-11,6771,0,Active
C001636,2024-08-26,Gauteng,Social,32,MIG-2025-11,1529,690,Churned
C001637,2021-10-27,Western Cape,Paid Search,54,MIG-2025-11,4835,1151,Churned
C001638,2021-06-18,Eastern Cape,Social,24,MIG-2025-11,5962,0,Active
C001639,2020-09-09,Gauteng,Paid Search,19,MIG-2025-11,1733,964,Churned
C001640,2021-12-24,KwaZulu-Natal,Social,30,MIG-2025-11,206,1160,Churned
C001641,2022-01-11,Western Cape,Paid Search,23,MIG-2025-11,4700,324,Active
C001642,2023-12-12,KwaZulu-Natal,Referral,14,MIG-2025-11,6798,0,Active
C001643,2023-04-06,KwaZulu-Natal,Organic,47,MIG-2025-11,7117,0,Active
C001644,2022-11-07,Western Cape,Paid Search,24,MIG-2025-11,4153,0,Churned
C001645,2020-10-08,Gauteng,Email,58,MIG-2025-11,2849,0,Active
C001646,2020-04-09,KwaZulu-Natal,Referral,24,MIG-2025-11,6058,0,Active
C001647,2022-08-21,KwaZulu-Natal,Paid Search,46,MIG-2025-11,6918,1507,Churned
C001648,2020-05-27,KwaZulu-Natal,Paid Search,13,MIG-2025-11,4329,0,Active
C001649,2023-06-10,Limpopo,Social,46,MIG-2025-11,1945,0,Active
C001650,2023-04-12,Eastern Cape,Paid Search,26,MIG-2025-11,1873,656,Active
C001651,2023-09-16,KwaZulu-Natal,Paid Search,9,MIG-2025-11,1784,0,Active
C001652,2022-11-11,Gauteng,Email,42,MIG-2025-11,212,0,Active
C001653,2023-04-01,Eastern Cape,Referral,53,MIG-2025-11,4109,0,Active
C001654,2022-02-26,Limpopo,Referral,13,MIG-2025-11,4934,0,Active
C001655,2020-12-07,Eastern Cape,Paid Search,46,MIG-2025-11,6587,0,Active
C001656,2021-01-11,Gauteng,Social,12,MIG-2025-11,3414,1650,Churned
C001657,2022-11-08,Western Cape,Organic,18,MIG-2025-11,5352,0,Active
C001658,2020-08-06,Limpopo,Social,56,MIG-2025-11,4680,0,Active
C001659,2020-12-13,Eastern Cape,Social,54,MIG-2025-11,474,1595,Churned
C001660,2023-10-11,Western Cape,Email,6,MIG-2025-11,3095,750,Active
C001661,2021-10-06,Western Cape,Organic,21,MIG-2025-11,522,0,Churned
C001662,2023-07-20,Western Cape,Referral,55,MIG-2025-11,5714,0,Active
C001663,2020-09-02,Eastern Cape,Paid Search,36,MIG-2025-11,229,0,Active
C001664,2024-08-14,KwaZulu-Natal,Social,35,MIG-2025-11,5021,1451,Active
C001665,2022-10-25,Western Cape,Organic,37,MIG-2025-11,885,0,Active
C001666,2020-02-02,Limpopo,Social,11,MIG-2025-11,202,502,Churned
C001667,2023-12-11,Limpopo,Paid Search,38,MIG-2025-11,4847,0,Active
C001668,2024-08-14,Limpopo,Referral,51,MIG-2025-11,3312,0,Active
C001669,2020-10-08,KwaZulu-Natal,Organic,47,MIG-2025-11,1179,0,Churned
C001670,2024-11-20,Eastern Cape,Social,24,MIG-2025-11,4885,0,Active
C001671,2024-03-03,KwaZulu-Natal,Paid Search,18,MIG-2025-11,6882,0,Active
C001672,2021-06-20,Western Cape,Social,30,MIG-2025-11,5938,0,Active
C001673,2023-02-23,Limpopo,Paid Search,17,MIG-2025-11,5820,0,Active
C001674,2024-05-01,Western Cape,Organic,12,MIG-2025-11,934,211,Churned
C001675,2020-07-14,Gauteng,Referral,12,MIG-2025-11,4217,479,Churned
C001676,2021-09-27,Western Cape,Email,17,MIG-2025-11,3100,237,Churned
C001677,2022-05-09,KwaZulu-Natal,Referral,19,MIG-2025-11,1353,0,Active
C001678,2022-09-05,Eastern Cape,Social,21,MIG-2025-11,5604,0,Active
C001679,2022-05-19,KwaZulu-Natal,Social,50,MIG-2025-11,6275,0,Active
C001680,2022-02-05,Limpopo,Email,10,MIG-2025-11,4257,0,Active
C001681,2024-02-12,Eastern Cape,Paid Search,10,MIG-2025-11,1513,0,Active
